46	30	1	8.68945159375e-06	1.202494125e-06	0	0.001	1	0	0	0	0	0	0	25
52	44	1	7.8857912375e-06	3.9969078875e-06	0	0.001	1	0	0	0	0	0	0	26
59	3	1	1.8829541525e-05	9.027862375e-06	0.000180478709174712	0.001	1	0	0	0	0	0	0	27
180	196	1	1.163294055e-05	5.89614795e-06	0	0.001	1	0	0	0	0	0	0	28
189	18	1	1.7228888775e-05	8.260426125e-06	0.000165136660523479	0.001	1	0	0	0	0	0	0	29
52	136	1	9.1166468125e-06	1.26161175e-06	0	0.001	1	0	0	0	0	0	0	30
29	7	1	7.4134739375e-06	3.7575141875e-06	0	0.001	1	0	0	0	0	0	0	31
44	33	1	7.7622624625e-06	3.9342974125e-06	0	0.001	1	0	0	0	0	0	0	32
65	101	1	3.04120733375e-05	4.20859005e-06	0	0.001	1	0	0	0	0	0	0	33
163	160	1	9.64263886875e-06	1.334401425e-06	0	0.001	1	0	0	0	0	0	0	34
88	57	1	9.5376164875e-06	1.31986785e-06	0	0.001	1	0	0	0	0	0	0	35
175	26	1	2.0209694125e-05	9.689579375e-06	0.000193707292535672	0.001	1	0	0	0	0	0	0	36
20	180	1	1.12788285e-06	5.7166665e-07	0	0.001	1	0	0	0	0	0	0	37
178	143	1	4.24593185e-06	2.03572075e-06	4.06967051488948e-05	0.001	1	0	0	0	0	0	0	38
64	188	1	9.70028110625e-06	1.342378275e-06	0	0.001	1	0	0	0	0	0	0	39
7	92	1	1.041016760625e-05	1.440616275e-06	0	0.001	1	0	0	0	0	0	0	40
90	71	1	2.3759383e-06	1.2042427e-06	0	0.001	1	0	0	0	0	0	0	41
63	61	1	8.84334885625e-06	1.223791275e-06	0	0.001	1	0	0	0	0	0	0	42
18	24	1	2.012547585e-05	9.64920075e-06	0.000192900071311473	0.001	1	0	0	0	0	0	0	43
42	87	1	7.604065805e-05	3.645784975e-05	0.000728839828173122	0.001	1	0	0	0	0	0	0	44
98	138	1	4.5926645125e-06	2.3277888625e-06	0	0.001	1	0	0	0	0	0	0	45
38	39	1	1.302120845625e-05	1.801946475e-06	0	0.001	1	0	0	0	0	0	0	46
108	95	1	9.88490015625e-06	1.367926875e-06	0	0.001	1	0	0	0	0	0	0	47
77	88	1	6.9217076125e-06	3.5082627625e-06	0	0.001	1	0	0	0	0	0	0	48
143	32	1	4.9196654575e-05	2.4935290675e-05	0	0.001	1	0	0	0	0	0	0	49
111	52	1	7.71804545e-06	3.91188605e-06	0	0.001	1	0	0	0	0	0	0	50
191	2	1	1.09212790625e-05	5.5354428125e-06	0	0.001	1	0	0	0	0	0	0	51
64	191	1	8.281410175e-05	4.197427075e-05	0	0.001	1	0	0	0	0	0	0	52
2	93	1	1.9701709025e-05	9.985797725e-06	0	0.001	1	0	0	0	0	0	0	53
161	133	1	1.106265466875e-05	1.530911025e-06	0	0.001	1	0	0	0	0	0	0	54
7	106	1	3.3815288125e-06	1.7139255625e-06	0	0.001	1	0	0	0	0	0	0	55
110	2	1	1.0885845775e-05	5.517483475e-06	0	0.001	1	0	0	0	0	0	0	56
158	161	1	1.6358122875e-05	8.291103375e-06	0	0.001	1	0	0	0	0	0	0	57
2	32	1	3.40534679625e-05	1.72599769125e-05	0	0.001	1	0	0	0	0	0	0	58
111	5	1	9.841609675e-06	1.3619361e-06	0	0.001	1	0	0	0	0	0	0	59
14	43	1	7.380728875e-06	3.740917375e-06	0	0.001	1	0	0	0	0	0	0	60
149	104	1	9.78759805625e-06	1.354461675e-06	0	0.001	1	0	0	0	0	0	0	61
22	46	1	4.6716231375e-06	2.3678089875e-06	0	0.001	1	0	0	0	0	0	0	62
33	75	1	9.08419128125e-06	1.257120375e-06	0	0.001	1	0	0	0	0	0	0	63
140	125	1	1.000252158125e-05	1.384203975e-06	0	0.001	1	0	0	0	0	0	0	64
119	140	1	1.524194375e-05	7.30778125e-06	0.000146092050603636	0.001	1	0	0	0	0	0	0	65
38	90	1	1.14736436e-05	5.8154084e-06	0	0.001	1	0	0	0	0	0	0	66
47	101	1	9.7720702375e-06	1.35231285e-06	0	0.001	1	0	0	0	0	0	0	67
15	144	1	4.9877323e-06	2.5280287e-06	0	0.001	1	0	0	0	0	0	0	68
99	139	1	8.71491155e-06	4.17838225e-06	8.35312949615638e-05	0.001	1	0	0	0	0	0	0	69
194	163	1	8.3907632625e-06	4.2528526125e-06	0	0.001	1	0	0	0	0	0	0	70
158	166	1	9.74103356875e-06	1.348017825e-06	0	0.001	1	0	0	0	0	0	0	71
29	122	1	8.9879324625e-06	1.24379955e-06	0	0.001	1	0	0	0	0	0	0	72
24	108	1	1.42037058125e-05	6.8099959375e-06	0.000136140674861033	0.001	1	0	0	0	0	0	0	73
153	64	1	3.865019675e-06	1.958982575e-06	0	0.001	1	0	0	0	0	0	0	74
33	22	1	8.0242987e-06	4.0671103e-06	0	0.001	1	0	0	0	0	0	0	75
174	29	1	6.7491483875e-06	3.4208012375e-06	0	0.001	1	0	0	0	0	0	0	76
118	97	1	1.1720092575e-05	1.6218909e-06	0	0.001	1	0	0	0	0	0	0	77
22	36	1	9.0542472125e-06	1.25297655e-06	0	0.001	1	0	0	0	0	0	0	78
163	126	1	2.78343789625e-05	1.41078359125e-05	0	0.001	1	0	0	0	0	0	0	79
28	84	1	2.711616025e-05	1.374380725e-05	0	0.001	1	0	0	0	0	0	0	80
181	101	1	2.93958580875e-05	1.40939045625e-05	0.000281755480645725	0.001	1	0	0	0	0	0	0	81
117	121	1	9.4458305e-06	1.307166e-06	0	0.001	1	0	0	0	0	0	0	82
28	68	1	2.245091275e-06	1.137922975e-06	0	0.001	1	0	0	0	0	0	0	83
86	189	1	4.45144875e-06	2.13425625e-06	4.26665579345477e-05	0.001	1	0	0	0	0	0	0	84
108	178	1	1.63990202125e-05	7.8625439375e-06	0.00015718247816881	0.001	1	0	0	0	0	0	0	85
86	132	1	8.244653375e-06	1.1409405e-06	0	0.001	1	0	0	0	0	0	0	86
78	103	1	7.136908725e-06	9.876447e-07	0	0.001	1	0	0	0	0	0	0	87
116	153	1	3.7066908875e-06	1.8787337375e-06	0	0.001	1	0	0	0	0	0	0	88
139	103	1	2.68488388125e-05	1.28727309375e-05	0.000257342631804728	0.001	1	0	0	0	0	0	0	89
12	62	1	9.6630682125e-06	1.33722855e-06	0	0.001	1	0	0	0	0	0	0	90
117	152	1	6.5035289375e-06	3.2963091875e-06	0	0.001	1	0	0	0	0	0	0	91
77	82	1	9.17329129375e-06	1.269450525e-06	0	0.001	1	0	0	0	0	0	0	92
93	106	1	1.83676039125e-05	9.3096074625e-06	0	0.001	1	0	0	0	0	0	0	93
26	72	1	2.84300325e-07	1.44097425e-07	0	0.001	1	0	0	0	0	0	0	94
172	98	1	1.16915604625e-05	5.9258594125e-06	0	0.001	1	0	0	0	0	0	0	95
88	12	1	8.6863822375e-06	4.4026868875e-06	0	0.001	1	0	0	0	0	0	0	96
116	170	1	1.088480366875e-05	1.506299025e-06	0	0.001	1	0	0	0	0	0	0	97
12	174	1	7.8839406875e-06	3.9959699375e-06	0	0.001	1	0	0	0	0	0	0	98
161	116	1	7.426529075e-06	3.764131175e-06	0	0.001	1	0	0	0	0	0	0	99
98	124	1	9.3589081e-06	1.2951372e-06	0	0.001	1	0	0	0	0	0	0	100
149	115	1	4.6986860625e-06	2.3815258125e-06	0	0.001	1	0	0	0	0	0	0	101
128	113	1	3.46818255e-06	1.75784595e-06	0	0.001	1	0	0	0	0	0	0	102
146	131	1	1.07889282375e-05	5.4683608875e-06	0	0.001	1	0	0	0	0	0	0	103
99	120	1	1.4864868525e-05	2.0570823e-06	0	0.001	1	0	0	0	0	0	0	104
177	175	1	1.9946138575e-05	9.563217125e-06	0.000191181146830176	0.001	1	0	0	0	0	0	0	105
116	150	1	1.127050285e-05	1.5596742e-06	0	0.001	1	0	0	0	0	0	0	106
11	49	1	6.724344103125e-05	9.305517375e-06	0	0.001	1	0	0	0	0	0	0	107
187	100	1	6.75698363125e-05	9.35068575e-06	0	0.001	1	0	0	0	0	0	0	108
138	147	1	1.24997827e-05	6.3355063e-06	0	0.001	1	0	0	0	0	0	0	109
159	193	1	2.71329379375e-06	3.75480525e-07	0	0.001	1	0	0	0	0	0	0	110
172	155	1	9.89960473125e-06	1.369961775e-06	0	0.001	1	0	0	0	0	0	0	111
141	107	1	0.0001540638764125	2.132020695e-05	0	0.001	1	0	0	0	0	0	0	112
187	4	1	8.14414707375e-05	1.127031885e-05	0	0.001	1	0	0	0	0	0	0	113
174	41	1	9.9041534375e-06	1.37059125e-06	0	0.001	1	0	0	0	0	0	0	114
21	110	1	2.666568455e-05	1.351548395e-05	0	0.001	1	0	0	0	0	0	0	115
86	99	1	1.44613282875e-05	6.9335135625e-06	0.000138609952813482	0.001	1	0	0	0	0	0	0	116
147	154	1	8.56793778125e-06	1.185678375e-06	0	0.001	1	0	0	0	0	0	0	117
126	84	1	5.8364147875e-06	2.9581828375e-06	0	0.001	1	0	0	0	0	0	0	118
156	112	1	0.0001484384735625	2.054173275e-05	0	0.001	1	0	0	0	0	0	0	119
42	175	1	3.6675227375e-06	1.7584013125e-06	3.51527289527516e-05	0.001	1	0	0	0	0	0	0	120
63	144	1	2.6113112875e-06	1.3235413375e-06	0	0.001	1	0	0	0	0	0	0	121
113	190	1	3.22656540625e-06	4.46509875e-07	0	0.001	1	0	0	0	0	0	0	122
131	111	1	1.04640581625e-05	5.3037007125e-06	0	0.001	1	0	0	0	0	0	0	123
146	105	1	1.03015563375e-05	1.42558605e-06	0	0.001	1	0	0	0	0	0	0	124
94	134	1	2.27776067125e-05	3.15209055e-06	0	0.001	1	0	0	0	0	0	0	125
145	13	1	6.48919265e-06	3.11125675e-06	6.21980684714536e-05	0.001	1	0	0	0	0	0	0	126
8	9	1	1.57346974e-05	7.9751206e-06	0	0.001	1	0	0	0	0	0	0	127
187	60	1	8.91959564375e-06	1.234342725e-06	0	0.001	1	0	0	0	0	0	0	128
17	42	1	4.60308965625e-06	6.37000875e-07	0	0.001	1	0	0	0	0	0	0	129
187	183	1	5.92995342875e-05	3.00559283375e-05	0	0.001	1	0	0	0	0	0	0	130
55	148	1	2.387370465e-05	1.144629675e-05	0.000228826357387919	0.001	1	0	0	0	0	0	0	131
19	169	1	2.503033925625e-05	3.463836075e-06	0	0.001	1	0	0	0	0	0	0	132
187	67	1	5.33089900375e-05	2.70196250875e-05	0	0.001	1	0	0	0	0	0	0	133
66	9	1	4.94465614375e-06	6.84268725e-07	0	0.001	1	0	0	0	0	0	0	134
138	114	1	9.158279425e-06	1.2673731e-06	0	0.001	1	0	0	0	0	0	0	135
152	149	1	8.5152903125e-06	4.3159690625e-06	0	0.001	1	0	0	0	0	0	0	136
139	156	1	1.126641698125e-05	1.559108775e-06	0	0.001	1	0	0	0	0	0	0	137
151	40	1	8.623126825e-06	4.134375875e-06	8.26515502971511e-05	0.001	1	0	0	0	0	0	0	138
19	142	1	2.01984877125e-05	9.6842064375e-06	0.000193599880527802	0.001	1	0	0	0	0	0	0	139
185	80	1	1.0819668775e-05	1.4972853e-06	0	0.001	1	0	0	0	0	0	0	140
159	172	1	1.00113669125e-05	5.0742544625e-06	0	0.001	1	0	0	0	0	0	0	141
148	10	1	6.02270805e-06	2.88759975e-06	5.77268741863404e-05	0.001	1	0	0	0	0	0	0	142
137	8	1	9.0233173875e-06	4.5734622375e-06	0	0.001	1	0	0	0	0	0	0	143
142	53	1	8.0391307625e-06	1.11249915e-06	0	0.001	1	0	0	0	0	0	0	144
103	87	1	7.3092219075e-05	3.5044214625e-05	0.000700579423660251	0.001	1	0	0	0	0	0	0	145
50	157	1	9.59538645e-06	4.60052775e-06	9.1970532486373e-05	0.001	1	0	0	0	0	0	0	146
147	117	1	7.1835212e-06	3.6409628e-06	0	0.001	1	0	0	0	0	0	0	147
115	164	1	8.88605130625e-06	1.229700675e-06	0	0.001	1	0	0	0	0	0	0	148
183	73	1	3.1375080625e-05	1.5902438125e-05	0	0.001	1	0	0	0	0	0	0	149
176	58	1	1.0440480075e-05	5.005709625e-06	0.000100070645087058	0.001	1	0	0	0	0	0	0	150
152	102	1	9.4133635875e-06	1.30267305e-06	0	0.001	1	0	0	0	0	0	0	151
192	159	1	1.723163175e-06	8.73384075e-07	0	0.001	1	0	0	0	0	0	0	152
187	171	1	3.9833459225e-05	1.9098233875e-05	0.000381798531490879	0.001	1	0	0	0	0	0	0	153
25	137	1	3.4388027875e-06	1.7429548375e-06	0	0.001	1	0	0	0	0	0	0	154
83	25	1	5.27532698125e-06	7.30028775e-07	0	0.001	1	0	0	0	0	0	0	155
137	6	1	8.825188175e-06	1.2212781e-06	0	0.001	1	0	0	0	0	0	0	156
168	173	1	1.15200871125e-05	5.5233294375e-06	0.000110418538278469	0.001	1	0	0	0	0	0	0	157
10	85	1	2.75894019375e-05	3.81797325e-06	0	0.001	1	0	0	0	0	0	0	158
176	186	1	7.410787125e-06	1.0255455e-06	0	0.001	1	0	0	0	0	0	0	159
142	165	1	4.46998345e-06	2.14314275e-06	4.28442106260113e-05	0.001	1	0	0	0	0	0	0	160
157	55	1	1.00245926875e-05	4.8063115625e-06	9.60844185101451e-05	0.001	1	0	0	0	0	0	0	161
51	8	1	5.95694245625e-06	8.24354475e-07	0	0.001	1	0	0	0	0	0	0	162
171	27	1	5.60730286875e-06	7.75969425e-07	0	0.001	1	0	0	0	0	0	0	163
58	168	1	5.026986225e-06	2.410198875e-06	4.81830098583379e-05	0.001	1	0	0	0	0	0	0	164
67	70	1	4.84642685125e-05	6.70675215e-06	0	0.001	1	0	0	0	0	0	0	165
185	25	1	1.22778800375e-05	6.2230350875e-06	0	0.001	1	0	0	0	0	0	0	166
54	148	1	4.70800050125e-05	6.51519015e-06	0	0.001	1	0	0	0	0	0	0	167
40	171	1	7.390777325e-06	3.543523375e-06	7.08396404470464e-05	0.001	1	0	0	0	0	0	0	168
10	151	1	9.4444845e-06	4.5281775e-06	9.05241569008714e-05	0.001	1	0	0	0	0	0	0	169
9	187	1	1.74053671875e-05	8.8218984375e-06	0	0.001	1	0	0	0	0	0	0	170
55	48	1	2.6916246525e-05	3.7248183e-06	0	0.001	1	0	0	0	0	0	0	171
13	176	1	8.68670435e-06	4.16485825e-06	8.32609326142557e-05	0.001	1	0	0	0	0	0	0	172
58	135	1	2.6406639675e-05	3.6542961e-06	0	0.001	1	0	0	0	0	0	0	173
151	35	1	5.36930575625e-06	7.43034075e-07	0	0.001	1	0	0	0	0	0	0	174
165	145	1	5.9383921375e-06	2.8471743125e-06	5.69187171193887e-05	0.001	1	0	0	0	0	0	0	175
173	34	1	6.4610294e-06	8.941128e-07	0	0.001	1	0	0	0	0	0	0	176
168	45	1	5.81010156875e-06	8.04033825e-07	0	0.001	1	0	0	0	0	0	0	177
148	56	1	4.03629581875e-06	5.58564825e-07	0	0.001	1	0	0	0	0	0	0	178
145	182	1	5.2382961875e-06	7.2490425e-07	0	0.001	1	0	0	0	0	0	0	179
91	15	1	8.0696070625e-06	4.0900748125e-06	0	0.001	1	0	0	0	0	0	0	180
79	91	1	2.2366913475e-05	1.1336654775e-05	0	0.001	1	0	0	0	0	0	0	181
40	167	1	2.68596893e-05	3.7169916e-06	0	0.001	1	0	0	0	0	0	0	182
50	81	1	2.576587909375e-05	3.565624125e-06	0	0.001	1	0	0	0	0	0	0	183
165	16	1	6.42834624375e-06	8.89589925e-07	0	0.001	1	0	0	0	0	0	0	184
13	37	1	2.662675305e-05	3.6847566e-06	0	0.001	1	0	0	0	0	0	0	185
79	23	1	8.8469870625e-06	1.22429475e-06	0	0.001	1	0	0	0	0	0	0	186
91	74	1	1.16137385875e-05	1.60717305e-06	0	0.001	1	0	0	0	0	0	0	187
69	76	1	1.041074805e-05	1.4406966e-06	0	0.001	1	0	0	0	0	0	0	188
15	89	1	9.52471015e-06	1.3180818e-06	0	0.001	1	0	0	0	0	0	0	189
173	50	1	1.4411285875e-05	6.909520625e-06	0.000138130302791202	0.001	1	0	0	0	0	0	0	190
157	11	1	3.4932243e-06	4.834116e-07	0	0.001	1	0	0	0	0	0	0	191
76	73	1	1.85191628625e-05	9.3864250125e-06	0	0.001	1	0	0	0	0	0	0	192
76	79	1	1.793085495e-05	9.08824155e-06	0	0.001	1	0	0	0	0	0	0	193
128	192	1	2.923808775e-06	1.481930475e-06	0	0.001	1	0	0	0	0	0	0	194
196	113	1	4.1878302375e-06	2.1225988875e-06	0	0.001	1	0	0	0	0	0	0	195
20	177	1	9.068434125e-07	4.347879375e-07	8.69197629131285e-06	0.001	1	0	0	0	0	0	0	196
19	3	1	1.261075e-05	6.04625e-06	0.000120872400355749	0.001	1	0	0	0	0	0	0	197
