189	97	1	6.1438469419601	5.47665994579644	5.63567879242619	5.42163178918486	5.86773772320097	5.19154359339276	4.97346690779762	4.8574902000828	5.04347689011117	5.72262949867243	1
119	109	1	0.764000105014921	0.652000338712262	0.724000325055268	0.728000345503896	0.799999824283079	0.767999977983104	0.776000256503372	0.719000030082001	0.853999899346751	1.38599977142887	1
140	97	1	-5.66358373440837	-5.01645295667212	-5.20745642096558	-4.89343400796896	-5.33950320899733	-4.78735415480691	-4.38930501214519	-4.37333092530003	-4.49530803091067	-5.16240779192634	1
44	96	1	0.450000026531694	0.424000090012584	0.446000092264738	0.419000073870591	0.367999956013771	0.40499999479908	0.353000047338149	0.339000003474495	0.220999989436392	0.17900000310758	1
71	2	1	-23.010944608858	-22.3722750740117	-21.0252334008261	-19.5114013028836	-20.8699436638104	-19.5863835802782	-19.0585217889017	-18.8480896359943	-19.1218522931148	-18.8238862684089	1
146	194	1	16.1214677088166	14.8379697383248	13.9262863733559	13.9415414883055	14.1702811224786	13.6419400037963	12.7670426486981	13.0930587076208	13.1978909172093	12.7991200382598	1
72	68	1	-3.16187423090984	-3.09110560589106	-2.67186924594948	-2.09461034518415	-2.1048536474347	-2.05499640023275	-1.83422328040495	-1.58884109050029	-1.70970529204681	-2.57003758529497	1
18	195	1	1.64000018997078	1.6610007259602	1.41000053621102	1.43000056635825	1.38799974559517	1.50399996369437	1.34800037518979	1.34300004657832	1.58199984259358	1.41199981718647	1
184	2	1	-0.732000000005337	-0.789999999958532	-0.576000000081273	-0.565000000007795	-0.70499999990717	-0.554000000005011	-0.473000000022973	-0.60099999994417	-0.681999999955238	-0.62700000001317	1
101	94	1	-1.26001481669197	-1.13801192437416	-1.32501622677857	-1.20701220680152	-1.33501976018526	-0.946010831928319	-0.88200919089752	-0.945011841431719	-0.870008430681546	-0.972011492043333	1
131	127	1	1.26000010352193	1.22000036250779	1.24400035686546	0.168000040725071	0.135999977923792	1.25199997774574	1.50000028236794	1.45200001941363	1.55199989648727	0.988000022812478	1
43	21	1	-30.5323021217486	-30.3613039952069	-29.9032188726675	-28.1794645451484	-29.1407236854856	-28.7029825050297	-29.5152468754255	-28.5413228973707	-28.766530425854	-24.9103925707966	1
77	63	1	24.4781322666671	22.8296618381337	22.3913074766767	23.3781084309537	24.6592781860108	24.2925064071061	25.2309991929564	23.540169083661	23.1121212437238	20.638579351281	1
46	38	1	-22.0843499262771	-21.5372054580644	-20.1194008580058	-18.1639137411355	-19.8312759731796	-18.7546421484948	-18.2651803351591	-17.8500034503088	-18.2374914321629	-18.0387215067302	1
115	158	1	-13.0099674361994	-11.9158497222037	-11.1724674537476	-10.7537736234153	-11.2096772290989	-11.0025722031223	-10.3911189612344	-10.1965764113235	-10.5728389994605	-10.2450315728422	1
107	2	1	5.21001800325424e-14	5.21001800325424e-14	5.21001800325424e-14	5.21001800325424e-14	5.21001800325424e-14	5.90314171772862e-12	5.90314171772862e-12	5.90314171772862e-12	5.90314171772862e-12	5.90314171772862e-12	1
194	162	1	0.392000037917293	0.401000140755138	0.414000139607589	0.391000112121063	0.38699992652476	0.321999993244214	0.391000087081836	0.356000005036971	0.358999972075755	0.301000007649671	1
24	129	1	0.852000084840518	0.829000311775358	0.679000222146565	0.588000200299648	0.590999907007757	0.699999985484153	0.62800015044789	0.541000016174176	0.649999944462537	0.70499992075358	1
94	130	1	0.428000060113506	0.284000150792785	0.400000183083627	0.376000182763128	0.379999914575866	0.335999990215831	0.356000120013627	0.36000001533984	0.319999961592853	0.38799993397156	1
94	119	1	-2.92406416409584	-2.58905299042336	-2.52004463982895	-2.47304253959869	-2.70105485890064	-2.12303538956527	-1.95202947067351	-2.13703671754916	-2.03703216231584	-2.1380350406448	1
59	31	1	6.76000175577771	6.75200624814029	5.72100153504363	2.36699954924627	2.07299729900417	2.31799977211088	2.03899826468003	2.23900231096652	2.52400029935923	2.3020057633583	1
119	123	1	0.804000111292456	0.676000353632866	0.760000343475647	0.732000350258162	0.693999846627867	0.639999981604294	0.580000192871414	0.544000022897189	0.391999953691832	0.431999928635071	1
180	179	1	0.365000048702184	0.296000139809324	0.210000098681293	0.230000092479372	0.248999937366769	0.330999990435724	0.341000109309199	0.354000006141922	0.337999961802634	0.313999995885386	1
14	59	1	30.4840088938457	30.3135514768106	29.8568996473194	28.1383494036234	29.0967428615446	28.6599468584761	29.4697357174557	28.498771121047	28.7233045304778	24.8779975616837	1
